fecha,hora,ticker_us,cedear,bid_ars,offer_ars,spread_ars_pct,prof_bids,prof_offers,qbid1,qoff1,qbid5,qoff5,ars_bid5,ars_off5,bid_d,offer_d,spread_d_pct,px_subyacente_usd,mep_al30,ratio,prima_mep_pct,prima_d_pct
2026-07-28,15:06,AMAT,AMAT,151525,151800,0.181,5,5,598,2004,2653,2845,401685750,432021550,98.2,99.8,1.616,471.82,1535.62,5,4.66,4.91
2026-07-28,15:06,TXN,TXN,89050,89300,0.28,5,5,1500,1000,2707,2701,240898950,241492800,58.1,58.8,1.198,278.68,1535.62,5,4.19,4.87
2026-07-28,15:06,TSM,TSM,69275,69375,0.144,5,5,728,715,6325,6389,437901825,443518175,45.05,45.24,0.421,390.02,1535.62,9,4.17,4.18
2026-07-28,15:06,AMD,AMD,73100,73250,0.205,5,5,1,10500,13974,14782,1020326850,1082891475,47.64,47.75,0.231,457.73,1535.62,10,4.1,4.2
2026-07-28,15:06,ASML,ASML,17260,17300,0.231,5,5,5982,1,18992,20650,327647440,357775330,11.26,11.28,0.177,1577.06,1535.62,146,4.18,4.33
2026-07-28,15:06,MRVL,MRVL,20000,20070,0.349,5,5,2176,7791,10310,9441,206106220,189509520,12.99,13.11,0.92,175.13,1535.62,14,4.3,4.32
2026-07-28,15:06,QCOM,QCOM,23780,23810,0.126,5,5,12,5800,11508,13656,273204330,325387010,15.51,15.52,0.064,163.96,1535.62,11,3.96,4.09
2026-07-28,15:06,COIN,COIN,9830,9870,0.406,5,5,12,10287,39112,36690,383819115,362460510,6.39,6.44,0.779,166.78,1535.62,27,3.84,3.85
2026-07-28,15:06,SHOP,SHOP,1944,1963,0.973,5,5,27,181,87574,114458,169937782,224876715,1.26,1.28,1.575,132.65,1535.62,107,2.61,2.44
2026-07-28,15:06,RBLX,RBLX,39560,39700,0.353,5,5,6,956,4803,4574,189845120,181693540,25.35,25.98,2.455,49.9,1535.62,2,3.44,2.87
2026-07-28,15:06,UBER,UBER,56150,56250,0.178,5,5,2183,284,5178,5523,290592425,310890925,36.51,36.67,0.437,70.25,1535.62,2,4.19,4.17
2026-07-28,15:06,HPQ,HPQ,44580,44680,0.224,5,5,23,1200,3652,4134,162641260,184921540,28.92,29.19,0.929,27.84,1535.62,1,4.39,4.36
2026-07-28,15:06,BIDU,BIDU,15190,15230,0.263,5,5,2,3881,11606,11384,176001320,173588040,9.9,9.93,0.303,104.79,1535.62,11,3.97,4.08
2026-07-28,15:06,SPOT,SPOT,29120,29200,0.274,5,5,4,6715,12010,12327,349051900,360261000,18.93,19.04,0.579,512.42,1535.62,28,3.76,3.74
2026-07-28,15:06,AVGO,AVGO,15540,15580,0.257,5,5,1366,7120,26659,27166,413946650,423683690,10.1,10.16,0.592,379.43,1535.62,39,4.15,4.12
2026-07-28,15:06,ACN,ACN,3497.5,3505,0.214,5,5,5929,40,6320,6430,22093918,22555805,2.26,2.3,1.754,165.55,1535.62,75,3.29,3.29
2026-07-28,15:06,NFLX,NFLX,2435,2438,0.123,5,5,269,20508,1497,54449,3640141,132915802,1.58,1.59,0.631,73.3,1535.62,48,3.9,3.79
2026-07-28,15:06,NIO,NIO,1870,1875,0.267,5,5,52,13334,5295,76514,9875048,144020037,1.22,1.22,0.0,4.7,1535.62,4,3.78,3.83
2026-07-28,15:06,BABA,BABA,20500,20550,0.244,5,5,4687,10660,22754,22217,466175230,456730140,13.38,13.4,0.149,115.65,1535.62,9,4.02,4.2
2026-07-28,15:06,PDD,PDD,5455,5475,0.366,4,5,10746,7000,25260,21650,137442295,118960640,3.53,3.6,1.964,85.89,1535.62,25,3.59,3.77
2026-07-28,15:06,SAP,SAP,48040,48100,0.125,5,5,1170,8,3687,3269,177012660,157488380,31.3,31.44,0.446,180.72,1535.62,6,3.93,4.15
2026-07-28,15:06,SE,SE,5245,5260,0.286,5,5,6383,16224,36732,33202,192257775,175041890,3.36,3.44,2.353,104.93,1535.62,32,4.31,3.69
2026-07-28,15:06,IBM,IBM,24290,24310,0.082,5,5,2159,1,5334,8848,129515670,215397590,15.8,15.85,0.316,228.41,1535.62,15,3.92,3.92
2026-07-28,15:06,ZM,ZM,3087.5,3092.5,0.162,5,5,7548,47,59754,48431,183994765,150539652,2.0,2.02,0.995,91.54,1535.62,47,3.31,3.2
2026-07-28,15:06,CSCO,CSCO,37080,37200,0.323,5,5,4153,7699,8627,8736,319442340,325513440,24.08,24.27,0.786,116.01,1535.62,5,4.24,4.19
2026-07-28,15:06,DOCU,DOCU,4035,4047.5,0.309,5,5,18209,11700,37778,28348,152017388,115104840,2.62,2.64,0.76,55.95,1535.62,22,3.48,3.41
2026-07-28,15:06,ARM,ARM,14440,14500,0.415,5,5,2,4613,4968,4732,71616700,69640890,9.41,9.47,0.636,244.02,1535.62,27,4.26,4.45
2026-07-28,15:06,GRMN,GRMN,134825,135225,0.296,4,5,861,1700,2232,2159,300575150,292199125,,,,253.25,1535.62,3,4.16,
2026-07-28,15:06,MSI,MSI,35260,35280,0.057,5,5,798,97,5791,5767,203747440,204147160,,,,440.33,1535.62,20,4.32,
2026-07-28,15:06,SNAP,SNAP,7535,7595,0.793,5,5,9000,4000,19322,14899,145232580,113300850,,,,4.74,1535.62,1,3.93,
2026-07-28,15:06,EA,EA,23850,23910,0.251,3,5,9500,4100,11025,11022,262663210,263912140,15.35,15.64,1.872,209.08,1535.62,14,4.13,3.75
2026-07-28,15:06,PATH,PATH,9705,9745,0.411,5,5,5000,4000,16828,15211,163013110,148526715,6.19,6.38,3.023,12.18,1535.62,2,3.99,3.2
2026-07-28,15:06,VZ,VZ,19290,19340,0.259,5,5,5821,1700,8646,7088,166631220,137214790,12.54,12.6,0.477,48.36,1535.62,4,4.04,3.97
2026-07-28,15:06,T,T,13150,13200,0.38,5,5,10730,6611,14863,11980,195067380,158260770,8.55,8.61,0.699,24.78,1535.62,3,3.87,3.87
2026-07-28,15:06,AMX,AMX,41280,41400,0.29,5,5,2800,1700,29179,5368,231917423,222422920,25.77,27.24,5.546,25.84,1535.62,1,4.18,2.57
2026-07-28,15:06,TCOM,TCOM,36420,36540,0.329,5,5,1700,3500,4553,4639,165722440,169706640,,,,45.74,1535.62,2,3.87,
2026-07-28,15:06,TRIP,TRIP,11800,11850,0.423,4,5,5000,4000,14764,13123,174007840,155763080,7.67,7.75,1.038,14.88,1535.62,2,3.5,3.63
2026-07-28,15:06,ABNB,ABNB,16150,16210,0.371,5,5,6464,3998,12245,13766,197366160,223657510,10.5,10.58,0.759,151.56,1535.62,15,4.28,4.32
2026-07-28,15:06,ORCL,ORCL,64225,64350,0.194,5,5,500,2967,3835,3801,246038325,244752600,41.8,41.95,0.358,120.49,1535.62,3,4.23,4.26
2026-07-28,15:06,TMUS,TMUS,8895,8940,0.505,4,5,3000,3000,3076,3126,27348035,27955870,5.74,5.88,2.41,184.47,1535.62,33,3.88,3.94
2026-07-28,15:06,ANET,ANET,9255,9290,0.377,5,5,18000,36,23920,24041,221174880,223830850,5.99,6.1,1.82,167.1,1535.62,29,4.79,4.91
2026-07-28,15:06,LRCX,LRCX,7720,7730,0.129,5,5,33,38132,17218,42232,132439765,326667325,5.02,5.05,0.596,268.84,1535.62,56,4.79,4.88
2026-07-28,15:06,ADI,ADI,39220,39340,0.305,5,5,3,5550,6440,6476,252249840,255182200,25.32,25.87,2.149,368.06,1535.62,15,4.25,4.31
2026-07-28,15:06,SNDK,SNDK,10140,10160,0.197,5,5,1587,6859,40464,41993,409574690,427267100,6.61,6.63,0.302,1075.25,1535.62,170,4.5,4.66
2026-07-28,15:06,NOW,NOW,1031,1036,0.484,5,5,156,3192,41286,19699,42373868,20443876,0.67,0.67,0.0,112,1535.62,172,3.36,2.89
2026-07-28,15:06,NBIS,NBIS,9835,9845,0.102,5,5,8,17012,18904,21962,185480655,216296765,6.37,6.44,1.093,165.28,1535.62,27,4.68,4.63
2026-07-28,15:06,OXY,OXY,17290,17340,0.289,5,5,9,6892,12002,12110,207117480,210162480,11.25,11.29,0.355,54.15,1535.62,5,4.11,4.06
2026-07-28,15:06,XOM,XOM,24470,24510,0.163,5,5,1,5039,11006,11313,269038190,277464260,15.91,15.95,0.251,152.91,1535.62,10,4.3,4.18
2026-07-28,15:06,CVX,CVX,18780,18820,0.213,5,5,1464,1593,11219,11365,210260170,214274120,12.21,12.28,0.572,188.06,1535.62,16,4.16,4.18
2026-07-28,15:06,PSX,PSX,55075,55250,0.317,5,3,569,3897,4650,4576,255888925,252928375,34.89,36.23,3.768,207.33,1535.62,6,3.96,2.91
2026-07-28,15:06,VIST,VIST,34200,34260,0.175,5,5,1,17225,2030,19544,69339600,669627860,22.3,22.34,0.179,64.17,1535.62,3,4.21,4.35
2026-07-28,15:06,VST,VST,9170,9180,0.109,5,5,15,7453,10823,9991,99027650,91730585,5.98,5.99,0.167,149.41,1535.62,26,3.97,4.15
2026-07-28,15:06,BP,BP,13330,13380,0.374,5,5,10494,9,15715,14765,209284330,197765770,8.65,8.77,1.378,41.76,1535.62,5,4.13,4.29
2026-07-28,15:06,E,E,20090,20160,0.348,4,5,1793,4100,11742,11742,235504320,237115880,,,,50.37,1535.62,4,4.07,
2026-07-28,15:06,SHEL,SHEL,68925,69050,0.181,5,5,1481,1100,3122,3138,215037875,216907225,44.82,45.04,0.49,86.25,1535.62,2,4.17,4.19
2026-07-28,15:06,HAL,HAL,25160,25200,0.159,5,4,1,5004,7708,7718,193467500,194758920,16.36,16.44,0.488,31.5,1535.62,2,4.11,4.13
2026-07-28,15:06,SLB,SLB,26800,26860,0.224,5,5,4081,1800,7269,7395,194651261,198958820,17.12,17.58,2.651,50.42,1535.62,3,3.96,3.23
2026-07-28,15:06,COP,COP,7270,7305,0.48,5,5,31,2189,26073,26197,189172025,191693840,4.68,5.02,7.01,113.87,1535.62,25,4.19,6.48
2026-07-28,15:06,GPRK,GPRK,14740,14800,0.406,5,5,5,5000,12133,15022,178611350,222695050,9.58,9.63,0.521,9.26,1535.62,1,3.87,3.73
2026-07-28,15:06,CEG,CEG,9230,9265,0.378,5,5,6909,5000,12092,16220,111578815,150723700,6.01,6.07,0.993,261.67,1535.62,45,3.56,3.87
2026-07-28,15:06,FSLR,FSLR,17830,17840,0.056,5,5,12,3896,11535,12484,204735650,222921800,11.41,11.72,2.681,200.48,1535.62,18,4.28,3.84
2026-07-28,15:06,CCJ,CCJ,5995,6015,0.333,5,5,2669,2677,27138,26883,162191305,161958430,3.88,3.94,1.535,86.35,1535.62,23,4.16,4.15
2026-07-28,15:06,PBR,PBR,28900,28980,0.276,5,5,4426,7273,13602,14079,392641560,408310880,18.79,18.86,0.372,18.09,1535.62,1,4.18,4.06
2026-07-28,15:06,NEE,NEE,7495,7510,0.2,5,5,20850,35,27832,25181,208227355,189653300,4.86,4.92,1.227,89.4,1535.62,19,3.83,3.93
2026-07-28,15:06,PAAS,PAAS,23010,23070,0.26,5,5,6,4,11070,11363,254495230,262313340,14.96,15.03,0.467,43.09,1535.62,3,4.46,4.4
2026-07-28,15:06,HMY,HMY,24940,25020,0.32,5,5,1989,11000,15962,16003,397831110,400546840,16.22,16.32,0.615,15.6,1535.62,1,4.28,4.29
2026-07-28,15:06,B,B,29280,29300,0.068,5,5,3,3,7118,10824,208107100,317723740,,,,36.59,1535.62,2,4.26,
2026-07-28,15:06,VALE,VALE,11750,11790,0.34,5,5,6622,847,31264,32328,366510330,381597030,7.65,7.68,0.391,14.72,1535.62,2,4.14,4.14
2026-07-28,15:06,LAC,LAC,4472.5,4490,0.391,5,5,11,9,10324,32057,46047830,144227830,2.92,2.94,0.683,2.8,1535.62,1,4.22,4.64
2026-07-28,15:06,RIO,RIO,18260,18310,0.273,5,5,18,2500,8072,7917,147150990,145220680,11.87,11.94,0.588,49.99,1535.62,8,90.55,90.52
2026-07-28,15:06,GFI,GFI,52125,52250,0.24,5,5,4100,3100,5275,5275,274852325,275788325,,,,,1535.62,1,,
2026-07-28,15:06,FCX,FCX,32980,33080,0.303,5,5,4800,6008,7088,7122,233646980,235739340,21.39,21.62,1.07,62.03,1535.62,3,4.03,4.01
2026-07-28,15:06,HL,HL,23300,23360,0.257,5,5,688,7708,10904,10906,253603970,254818670,,,,14.56,1535.62,1,4.34,
2026-07-28,15:06,NEM,NEM,48680,48800,0.246,5,5,1,4,4690,4917,228046640,240837920,31.64,31.9,0.818,91.42,1535.62,3,4.16,4.26
2026-07-28,15:06,MUX,MUX,13460,13540,0.593,5,5,4500,5000,9680,9776,130220000,133517370,7.95,9.48,17.556,16.91,1535.62,2,3.98,3.08
2026-07-28,15:06,NXE,NXE,14800,15000,1.342,5,3,33,6399,5560,6639,80099050,99939800,9.24,9.75,5.371,9.16,1535.62,1,5.93,3.66
2026-07-28,15:06,MP,MP,6480,6500,0.308,5,4,211,5519,20785,25352,134160500,165008355,,,,40.65,1535.62,10,3.97,
2026-07-28,15:06,JPM,JPM,37980,38000,0.053,5,5,4,4732,6870,7353,260510080,279474560,24.75,24.82,0.282,355.87,1535.62,15,4.28,4.47
2026-07-28,15:06,AXP,AXP,35720,35780,0.168,5,5,7,2411,5759,6110,205370280,219052100,23.3,23.34,0.172,334.94,1535.62,15,4.26,4.44
2026-07-28,15:06,V,V,32780,32820,0.122,5,5,3997,51,9331,10331,305639540,339558860,,,,369.55,1535.62,18,4.04,
2026-07-28,15:06,XP,XP,6725,6750,0.371,5,5,8300,8301,26989,21736,180701400,147038525,4.39,4.41,0.455,16.9,1535.62,4,3.85,4.14
2026-07-28,15:06,BBD,BBD,5795,5825,0.516,5,5,30000,45,63776,33792,369377975,197479785,3.76,3.8,1.058,3.64,1535.62,1,3.94,3.85
2026-07-28,15:06,AEG,AEG,14630,14690,0.409,5,5,21,5998,16273,14818,237540960,217881460,,,,9.18,1535.62,1,3.99,
2026-07-28,15:06,SAN,SAN,88975,89250,0.309,5,4,1200,3500,4530,4528,402667750,404537325,56.5,58.6,3.649,13.93,1535.62,0.25,4.15,3.28
2026-07-28,15:06,MELI,MELI,24850,24890,0.161,5,5,393,21769,33695,37367,836728240,930347620,16.19,16.2,0.062,1869.9,1535.62,120,3.93,3.93
2026-07-28,15:06,WFC,WFC,27720,27820,0.36,5,5,3000,7063,8690,8430,240581260,234885240,18.02,18.15,0.719,86.74,1535.62,5,4.24,4.25
2026-07-28,15:06,BCS,BCS,42980,43080,0.232,5,5,2000,3600,7523,6693,322607680,288402720,,,,26.91,1535.62,1,4.13,
2026-07-28,15:06,HSBC,HSBC,82625,82800,0.212,5,5,1300,3699,4145,4471,342244025,370557900,,,,103.5,1535.62,2,4.08,
2026-07-28,15:06,BHP,BHP,66650,66775,0.187,5,5,1500,7,3787,3620,252152725,241972175,41.64,43.74,4.919,83.31,1535.62,2,4.29,2.48
2026-07-28,15:06,LYG,LYG,4780,4810,0.626,5,5,9,15000,53680,56962,255698520,274634480,,,,6.0,1535.62,2,4.08,
2026-07-28,15:06,ING,ING,17680,17750,0.395,4,5,5000,7691,16760,17396,296018800,309311500,,,,33.24,1535.62,3,4.12,
2026-07-28,15:06,IBN,IBN,48400,48540,0.289,4,5,997,2600,3853,3875,186350560,188244140,,,,,1535.62,1,,
2026-07-28,15:06,MUFG,MUFG,35780,35900,0.335,5,3,2000,7699,8728,8724,312121280,313349400,19.35,23.68,20.125,22.42,1535.62,1,4.1,-4.04
2026-07-28,15:06,GS,GS,127575,127800,0.176,5,5,600,2,2348,2300,299373250,294295775,82.9,83.4,0.601,1039.29,1535.62,13,4.01,4.01
2026-07-28,15:06,BX,BX,7060,7085,0.353,2,5,9490,6,12990,13118,91691900,93424810,4.42,4.66,5.286,132.75,1535.62,30,4.08,2.6
2026-07-28,15:06,ITUB,ITUB,13340,13370,0.225,5,5,1,6600,16813,15294,223512820,204712000,8.67,8.72,0.575,8.36,1535.62,1,4.03,4.01
2026-07-28,15:06,RACE,RACE,7475,7495,0.267,5,5,65,22,10181,4954,76006610,37183095,4.86,4.87,0.206,,1535.62,83,,
2026-07-28,15:06,C,C,70275,70350,0.107,5,5,230,153,4694,5280,329617650,371863375,,,,131.92,1535.62,3,4.13,
2026-07-28,15:06,SCHW,SCHW,12360,0,,1,1,235,0,235,0,2904600,0,0,0,,105.66,1535.62,13,,
2026-07-28,15:06,KO,KO,28060,28100,0.142,5,5,2767,83,12328,20274,345662180,570297200,18.25,18.32,0.383,87.86,1535.62,5,4.06,4.06
2026-07-28,15:06,PEP,PEP,12680,12690,0.079,5,5,5,5989,9212,9760,116564240,123946400,8.25,8.28,0.363,142.43,1535.62,18,4.39,4.45
2026-07-28,15:06,MO,MO,30000,30060,0.2,5,5,3,5813,8032,8022,240565620,241276460,19.51,19.61,0.511,74.91,1535.62,4,4.42,4.45
2026-07-28,15:06,WMT,WMT,10060,10090,0.298,5,5,15821,29020,34735,37896,349176230,382530470,6.54,6.58,0.61,113.39,1535.62,18,4.15,4.14
2026-07-28,15:06,TGT,TGT,9560,9585,0.261,5,5,15834,10,21485,17238,204989210,165633050,6.21,6.26,0.802,143.89,1535.62,24,3.97,4.0
2026-07-28,15:06,MCD,MCD,18230,18270,0.219,5,5,12,18978,15743,20331,286727130,371542390,11.85,11.92,0.589,273.52,1535.62,24,4.28,4.28
2026-07-28,15:06,SBUX,SBUX,13710,13750,0.291,5,5,6704,1733,12288,12209,166669201,168576310,8.91,8.97,0.671,103.44,1535.62,12,3.72,3.71
2026-07-28,15:06,NKE,NKE,5725,5735,0.175,5,5,540,35,32400,24932,185111060,143398770,3.72,3.74,0.536,43.0,1535.62,12,4.13,4.09
2026-07-28,15:06,MDLZ,MDLZ,6635,6650,0.226,5,5,13000,60,13011,13070,86319130,87206060,4.28,4.36,1.852,62.41,1535.62,15,3.96,3.83
2026-07-28,15:06,HSY,HSY,13830,13890,0.433,5,5,4773,2900,9019,10563,124572900,146969260,8.99,9.06,0.776,181.99,1535.62,21,4.15,4.14
2026-07-28,15:06,ANF,ANF,165825,166175,0.211,5,5,400,400,935,1080,154794275,179888850,,,,102.91,1535.62,1,5.04,
2026-07-28,15:06,EBAY,EBAY,93575,93850,0.293,5,5,1400,4,3626,3662,339094401,343900300,60.8,61.3,0.819,116.73,1535.62,2,4.56,4.6
2026-07-28,15:06,ABEV,ABEV,15030,15120,0.597,5,5,3,23,16995,13521,254957770,204962430,9.77,9.87,1.018,3.14,1535.62,0.333333,4.21,4.25
2026-07-28,15:06,UL,UL,35440,35500,0.169,5,5,4067,39,5142,4234,182061980,150492100,22.9,23.09,0.826,66.54,1535.62,3,4.14,3.67
2026-07-28,15:06,URBN,URBN,59800,60075,0.459,4,5,4200,4200,5102,5097,304763275,306634750,38.36,39.47,2.852,74.76,1535.62,2,4.42,4.11
2026-07-28,15:06,CL,CL,49860,50000,0.28,3,5,3193,3200,3924,3957,195564740,198025850,32.35,32.68,1.015,93.62,1535.62,3,4.19,4.19
2026-07-28,15:06,COST,COST,32300,32380,0.247,4,5,2416,5,7247,6183,233474040,200481900,21,21.31,1.465,970.56,1535.62,48,4.15,4.62
2026-07-28,15:06,KMB,KMB,30240,30300,0.198,4,5,4259,1,5466,5537,165176700,168119660,19.62,19.8,0.913,113.49,1535.62,6,4.21,4.2
2026-07-28,15:06,ORLY,ORLY,650,661,1.678,5,5,115,295,35376,36498,22556756,24269683,0.41,0.43,4.762,91.48,1535.62,222,3.59,1.92
2026-07-28,15:06,PM,PM,17910,17980,0.39,5,5,2992,3000,6063,6031,108537790,108479610,11.22,11.8,5.039,201.61,1535.62,18,4.33,2.76
2026-07-28,15:06,ETSY,ETSY,8530,8550,0.234,5,5,23,10000,21909,24481,186242890,209635050,,,,85.32,1535.62,16,4.29,
2026-07-28,15:06,TM,TM,19800,19830,0.151,5,5,33,6360,7460,7225,147155960,143389970,12.9,12.94,0.31,185.62,1535.62,15,4.27,4.41
2026-07-28,15:06,HMC,HMC,48160,48320,0.332,5,5,1300,1450,3839,3432,184765900,165969420,,,,30.14,1535.62,1,4.23,
2026-07-28,15:06,GM,GM,23780,23880,0.42,5,5,7353,4500,13796,13861,325378681,331385230,15.44,15.83,2.494,42.53,1535.62,6,118.93,120.57
2026-07-28,15:06,ARCO,ARCO,26700,26840,0.523,5,5,9,3500,5851,5855,155830760,157357840,17.36,17.51,0.86,8.36,1535.62,0.5,4.26,4.28
2026-07-28,15:06,HD,HD,17150,17220,0.407,5,5,4567,7580,10660,9483,182504430,163543320,11.12,11.25,1.162,344.06,1535.62,32,4.08,4.03
2026-07-28,15:06,JNJ,JNJ,28520,28580,0.21,5,5,6,6,11284,12157,321362920,348107820,18.55,18.65,0.538,267.14,1535.62,15,4.39,4.44
2026-07-28,15:06,LLY,LLY,34860,34940,0.229,5,5,663,5240,8338,9066,290331080,316877080,22.67,22.8,0.572,1220.38,1535.62,56,4.29,4.32
2026-07-28,15:06,NVO,NVO,11640,11700,0.514,5,5,17070,4095,22248,22242,258724260,260668520,7.55,7.61,0.792,51.12,1535.62,7,4.06,3.79
2026-07-28,15:06,AMGN,AMGN,20830,20880,0.24,5,5,3841,27,7331,6525,152263000,136369300,13.52,13.63,0.81,391.5,1535.62,30,4.07,4.02
2026-07-28,15:06,PFE,PFE,10070,10090,0.198,5,5,1,1845,18703,18803,187914590,190133960,6.55,6.58,0.457,25.22,1535.62,4,4.11,4.12
2026-07-28,15:06,ABT,ABT,42920,43020,0.233,5,5,2398,1200,4151,3686,178040060,158734440,27.88,28,0.429,107.56,1535.62,4,4.06,3.9
2026-07-28,15:06,CVS,CVS,11580,11630,0.431,3,5,9276,4,9302,9337,107706080,108718560,7.52,7.66,1.845,109,1535.62,15,4.0,4.45
2026-07-28,15:06,ABBV,ABBV,42420,42540,0.282,5,5,8,694,5788,5551,245327980,236289460,27.51,27.74,0.833,265.39,1535.62,10,4.24,4.09
2026-07-28,15:06,TMO,TMO,41440,41520,0.193,5,5,2050,65,4859,5047,200979280,210095080,,,,569.47,1535.62,22,4.35,
2026-07-28,15:06,AZN,AZN,68550,68750,0.291,5,5,800,6800,7318,7333,501359925,504227300,44.6,44.86,0.581,121.1,1535.62,4,47.66,47.75
2026-07-28,15:06,CAH,CAH,123550,123900,0.283,5,3,600,2348,2781,2776,343280375,344124000,80.2,81,0.993,232.25,1535.62,3,4.07,4.11
2026-07-28,15:06,ISRG,ISRG,6460,6490,0.463,5,5,25,4000,4407,4949,28425515,32197520,,,,365.59,1535.62,90,3.8,
2026-07-28,15:06,MRNA,MRNA,4657.5,4670,0.268,5,5,12,34605,26685,50655,123813048,237007700,3.03,3.06,0.985,55.58,1535.62,19,3.82,4.09
2026-07-28,15:06,NVS,NVS,63750,63900,0.235,5,5,1502,1980,4059,3740,258524425,239075200,41.02,42.24,2.931,159.57,1535.62,4,4.19,4.36
2026-07-28,15:06,PHG,PHG,8125,8165,0.491,3,5,8000,9700,24699,24679,200404675,201828485,,,,25.52,1535.62,5,3.92,
2026-07-28,15:06,HIMS,HIMS,11310,11380,0.617,5,5,16913,17011,22893,24414,258741660,278298270,7.25,7.58,4.45,28.27,1535.62,4,4.53,4.92
2026-07-28,15:06,CAT,CAT,66550,66650,0.15,5,5,5,610,4492,4505,298621900,300406025,43.29,43.51,0.507,831.58,1535.62,20,4.31,4.38
2026-07-28,15:06,GE,GE,72150,72300,0.208,5,5,2,5071,5256,5374,378861775,388695800,46.93,47.17,0.51,361.65,1535.62,8,4.04,4.08
2026-07-28,15:06,LMT,LMT,46220,46340,0.259,5,5,1068,1400,4004,4307,184834200,199896300,30.06,30.24,0.597,578.9,1535.62,20,4.12,4.16
2026-07-28,15:06,UAL,UAL,39340,39480,0.355,5,5,4040,4750,8237,9883,323528840,391178400,25.59,25.76,0.662,123.58,1535.62,5,3.84,3.88
2026-07-28,15:06,F,F,23680,23690,0.042,5,5,3886,51,9206,10939,217777780,259985790,15.4,15.46,0.389,,1535.62,1,,
2026-07-28,15:06,AAL,AAL,12150,12180,0.247,5,5,85,4015,13934,14883,168910370,181593430,7.9,7.95,0.631,15.28,1535.62,2,3.69,3.73
2026-07-28,15:06,FDX,FDX,49660,49780,0.241,5,5,1600,2000,4594,5298,227991360,264285600,32.23,32.54,0.957,311.61,1535.62,10,3.9,3.93
2026-07-28,15:06,PCAR,PCAR,72650,72875,0.309,5,5,1950,219,3579,3629,259788350,264875000,45.76,47.89,4.549,,1535.62,3,,
2026-07-28,15:06,MMM,MMM,29060,29100,0.138,5,5,3934,60,8102,6375,234622560,185892540,18.85,19.03,0.95,182,1535.62,10,4.05,4.07
2026-07-28,15:06,PAC,PAC,21690,21870,0.826,4,4,3620,6420,8020,8025,173751400,176087660,,,,218.77,1535.62,16,3.73,
2026-07-28,15:06,GT,GT,5800,5850,0.858,3,5,7000,7000,8080,7037,41044410,41168130,3.74,3.83,2.378,7.35,1535.62,2,3.22,2.99
2026-07-28,15:06,BA,BA,14690,14740,0.34,5,5,7572,3022,14131,14062,207431640,207598290,9.56,9.62,0.626,221.73,1535.62,24,3.72,3.8
2026-07-28,15:06,HON,HON,49460,49640,0.363,3,5,2807,1300,3577,3629,176815940,180282120,31.9,32.45,1.709,247.62,1535.62,8,4.25,3.95
2026-07-28,15:06,MOS,MOS,7295,7340,0.615,5,5,8736,6000,21995,21898,160013065,160962335,4.74,4.8,1.258,22.84,1535.62,5,4.32,4.42
2026-07-28,15:06,RKLB,RKLB,8370,8380,0.119,5,5,25,3442,11932,13483,99607235,113245950,5.45,5.5,0.913,62.92,1535.62,12,4.01,4.42
2026-07-28,15:06,ONDS,ONDS,6055,6100,0.74,5,5,15000,15048,28985,29106,175327450,177938650,3.95,4.0,1.258,7.64,1535.62,2,3.6,4.06
2026-07-28,15:06,SMSN,SMSN,100,0,,3,1,1,0,98311,0,98500,0,,,,1271,1535.62,14,,
2026-07-28,15:06,BAYN,BAYN,0.01,0,,1,1,1000,0,1000,0,10,0,,,,23,1535.62,3,,
2026-07-28,15:06,RIOT,RIOT,11110,11160,0.449,5,5,9021,1433,21679,21659,240614350,242261780,7.22,7.29,0.965,20.75,1535.62,3,4.84,4.89
2026-07-28,15:06,OKLO,OKLO,2236,2240,0.179,5,5,10,22321,22505,51817,50208401,116249872,1.44,1.48,2.74,39.38,1535.62,28,3.62,3.81
2026-07-28,15:06,SATL,SATL,5550,5555,0.09,5,5,135,940,9025,21576,49867180,120195760,3.61,3.62,0.277,3.48,1535.62,1,3.9,3.88
2026-07-28,15:06,LAR,LAR,8900,8940,0.448,5,5,2100,2123,22307,22582,198164220,202103845,5.77,5.84,1.206,5.58,1535.62,1,4.1,4.03
2026-07-28,15:06,NG,NG,36960,37160,0.54,5,5,1000,2400,4149,4147,153157860,154940920,23.9,24.41,2.111,9.53,1535.62,0.25,-36.69,-36.63
2026-07-28,15:06,PBI,PBI,28680,28780,0.348,4,5,557,8000,10010,9996,286527990,288043080,,,,14.68,1535.62,1,27.45,
2026-07-28,15:06,TEM,TEM,5610,5625,0.267,5,5,8,32,21316,18459,119242190,104217955,3.52,4.63,27.239,42.22,1535.62,12,3.97,15.82
2026-07-28,15:06,GLOB,GLOB,3127.5,3130,0.08,5,5,94,176,44879,28803,140032175,90508850,2.04,2.04,0.0,35.63,1535.62,18,2.93,3.06
2026-07-28,15:06,LND,LND,5830,5890,1.024,5,5,10243,2715,23945,23839,139309560,141131170,,,,,1535.62,1,,
2026-07-28,16:30,MA,MA,27020,27100,0.296,5,5,1548,2701,6853,5970,184777620,161889260,17.62,17.7,0.453,561.09,1530.19,33,4.01,3.87
2026-07-28,16:30,PYPL,PYPL,11560,11590,0.259,5,5,2750,5881,11636,10499,134252340,121828890,7.54,7.58,0.529,,1530.19,8,,
2026-07-28,16:30,GILD,GILD,53350,53500,0.281,5,5,1502,3797,4152,4221,221238150,225963125,,,,134.49,1530.19,4,3.84,
